pi,cpu,ram,temp,humidity,label
82.7,84.4,31,29,43,0
54.8,92.8,35,29,32,0
52.9,49.7,36,30,43,0
80.7,62.8,34,30,40,0
49.7,23.3,71,29,40,0
57.3,80,71,25,40,0
55.9,77.6,87,29,35,0
84.2,72.2,51,28,39,0
45.4,88.6,31,28,42,0
50.8,73.3,75,26,36,0
53.9,91.4,33,27,35,0
81.8,85.1,39,26,33,0
75.7,59.5,31,29,37,0
78.7,37.2,35,26,33,0
55.5,36.7,61,25,34,0
49.4,22.4,68,29,42,0
77.6,34.2,30,25,43,0
56.6,22,67,30,34,0
82.6,53.9,39,30,42,0
57.1,5.6,89,25,32,0
77,56.6,40,26,39,0
53.8,84.4,36,29,37,0
89.8,4.2,76,26,35,0
76.5,85.7,65,27,37,0
52.5,78.9,76,25,33,0
47.5,74.4,31,29,38,0
54.7,93.4,35,27,42,0
76.4,99.1,61,25,41,0
84.5,63.7,39,29,37,0
46.6,52,84,27,39,0
53.9,50.5,39,26,34,0
77.3,36.5,34,26,40,0
48.9,91.1,33,30,36,0
75.4,65.1,32,27,38,0
85.2,0.1,60,30,36,0
47.7,74.8,31,27,36,0
81,34.5,37,30,43,0
58.3,11.9,75,27,40,0
77.8,49.8,38,30,35,0
83.8,39.2,79,27,34,0
83.8,25.8,30,25,37,0
54,49.9,88,25,38,0
91.9,11.5,76,26,40,0
82.9,40,40,28,39,0
45.5,86.4,65,27,32,0
82,56.3,53,25,36,0
86.6,22.7,69,27,35,0
57.9,18.5,77,26,41,0
50.2,39.2,62,28,37,0
47.6,65.7,67,28,42,0
76.3,75.2,39,29,43,0
78.6,47.9,74,30,37,0
86.9,10.9,85,27,39,0
47.6,90.7,38,29,40,0
78.8,95.5,38,26,37,0
55.2,39.9,80,27,37,0
84.2,16.6,62,26,40,0
77,7.2,40,26,39,0
45.1,83.8,68,28,36,0
75.4,36.8,38,30,32,0
79.3,81.5,80,30,43,0
46.4,0.8,80,28,38,0
82.1,35.5,32,30,34,0
83.4,48.5,40,29,37,0
82.8,31.6,40,26,43,0
78,100,65,26,35,0
78.2,27.6,90,29,36,0
93.5,8.7,77,26,42,0
81.4,31.2,33,26,42,0
75.4,22.7,80,30,34,0
79.4,39.4,86,30,38,0
76,11.1,36,27,42,0
47.3,42.8,69,29,33,0
53.8,91.9,65,28,33,0
82.4,43.5,62,25,42,0
54.8,51,40,28,39,0
77.5,37.2,37,28,34,0
83.3,17.1,37,27,32,0
77.9,50.2,38,25,39,0
84.6,78.4,72,30,39,0
48.3,16.9,66,30,34,0
55.1,11.6,77,28,42,0
83.4,33.8,31,28,39,0
52.7,6.8,82,29,32,0
48.9,74.9,81,29,39,0
50.9,62.4,62,27,33,0
47.8,56.9,60,27,41,0
76,80.6,80,27,41,0
76.6,15.9,39,27,37,0
49.1,63.1,90,27,38,0
84.7,18.2,38,25,38,0
82.6,99.9,53,28,39,0
76.9,19,34,27,38,0
56.7,31,88,25,33,0
84.1,72.1,39,27,40,0
77.4,28.7,32,27,37,0
82,48.5,64,25,38,0
49.5,8.4,84,26,43,0
55.7,39.3,90,26,40,0
79.3,85.9,38,29,40,0
50.8,46.1,32,26,42,0
76.4,41.9,74,29,33,0
77.5,93.3,75,29,37,0
58.5,25.1,66,28,32,0
82,62,64,27,42,0
53.7,72.5,30,27,35,0
58.2,67.5,71,27,32,0
76.7,70.5,34,28,33,0
45.3,24.1,82,29,35,0
83.7,46,67,27,36,0
48.6,21.7,73,25,41,0
78.9,64.2,30,27,34,0
76.7,11.2,31,30,32,0
48.9,29.6,77,26,34,0
77.8,80.1,57,27,38,0
78.5,6.1,34,26,35,0
82.2,27.8,87,26,36,0
84.8,57.5,71,30,36,0
73,34.2,66,28,34,0
84.8,25.7,36,25,33,0
84,49.9,65,28,39,0
47.8,90.3,90,26,36,0
78.6,58.9,65,28,41,0
78.5,59.5,71,28,39,0
80.2,19.2,31,27,39,0
80.2,56.6,37,28,36,0
45.8,98,33,30,33,0
81.8,95.7,71,27,37,0
47.8,85.4,90,26,34,0
49.6,21,85,28,40,0
55.3,35.9,86,28,43,0
45.6,40.9,80,28,42,0
80.2,44.8,51,29,40,0
48.4,49.1,40,25,39,0
48.2,0.9,68,26,36,0
49.3,60.1,78,25,38,0
78.5,39.1,67,26,37,0
51.5,94,70,26,43,0
77.4,7.5,35,28,37,0
54.5,35.2,68,27,42,0
53.1,63.3,35,30,42,0
78.7,49.1,54,28,43,0
53.1,27.9,61,29,43,0
76.8,43.9,69,29,42,0
47.3,27.6,85,27,42,0
84.2,45,75,28,40,0
77.3,63.9,76,25,38,0
77.5,76.2,38,30,34,0
84.7,91.9,36,25,36,0
56.7,86.5,79,25,42,0
46.2,36.1,77,25,39,0
84.4,66.2,34,28,35,0
52.5,6.5,75,28,33,0
47.2,78.7,40,25,40,0
51.5,43.9,78,28,32,0
81.5,40,38,30,40,0
70.7,28.6,84,30,41,0
75.9,73.7,36,30,40,0
75.3,12.6,63,26,34,0
83.7,35.8,72,26,32,0
48.3,99.4,39,27,40,0
83.3,14.3,78,25,39,0
47.6,28,83,28,39,0
51.3,85.3,37,25,32,0
51.1,70,63,25,37,0
50.8,93.5,37,27,34,0
76.2,65.9,70,27,36,0
84.7,56.8,68,30,33,0
54.7,92.5,85,26,33,0
51.8,63,34,25,43,0
48,8.9,75,25,43,0
76.4,17.1,79,26,42,0
57.8,47,61,27,39,0
73.1,29.3,71,29,32,0
45.6,18.4,76,25,40,0
57.7,4.6,64,27,42,0
50.8,50.2,37,29,36,0
75.1,9.1,39,27,33,0
76.9,86.1,80,26,39,0
76.5,34.1,31,27,39,0
55.8,30.1,82,25,40,0
86.4,24.8,86,27,41,0
78.2,5.3,30,27,37,0
80.1,3.6,37,29,42,0
83.9,80.6,55,30,43,0
50.1,35.4,67,28,34,0
75.7,25.6,37,25,36,0
78,6,39,28,40,0
53,86.7,36,29,41,0
76.3,33.6,33,28,37,0
58.1,27.1,77,26,42,0
50.9,19.5,65,28,37,0
84.2,73.3,30,30,40,0
82.6,11.8,39,29,42,0
84.5,37.5,35,30,40,0
83.3,14.1,71,25,43,0
53,17.8,76,25,33,0
74.5,5.3,72,25,43,0
47.8,83.1,31,25,39,0
57.7,79,70,29,36,0
54.7,83.8,38,30,42,0
52.7,49.6,35,26,42,0
46.3,97.1,80,28,41,0
77.3,0,63,28,42,0
51.6,65,73,26,34,0
46.4,7.5,61,25,42,0
77.3,18.1,34,30,42,0
75.9,14.7,80,30,38,0
49.7,93.5,88,27,39,0
47.7,21.2,66,25,39,0
51.4,94,62,30,36,0
45.8,67.3,38,25,37,0
54.4,95.4,30,27,36,0
75.1,19.7,31,28,40,0
52.9,14.9,64,25,38,0
52.3,59.6,84,25,37,0
48.7,22.6,76,28,39,0
84.2,58.9,61,25,37,0
77.7,55,36,29,43,0
82.7,0.3,86,29,34,0
77.2,35.4,34,26,37,0
55.2,86.8,69,27,35,0
50.9,96,73,30,34,0
76,99.5,79,27,32,0
77.6,72.7,69,30,43,0
45.1,92.4,36,25,35,0
76.7,22.9,30,25,36,0
57.1,14.7,75,29,43,0
79.7,91.3,54,30,36,0
82.4,90.3,40,25,42,0
75.9,19.6,33,29,42,0
49.6,25.2,87,30,32,0
50.1,49.9,66,28,37,0
83.5,86,37,30,32,0
52.6,84.4,68,27,36,0
84,100,40,30,39,0
79.4,12.8,39,30,40,0
47.9,52.3,30,30,32,0
82.1,2.2,37,29,34,0
51.3,55.6,37,29,37,0
78.1,83.5,71,30,41,0
53.8,71.6,39,27,35,0
78.1,9.6,72,26,38,0
83.6,46.5,79,26,42,0
71.4,14.1,81,29,32,0
57.3,88.3,79,28,43,0
48,24.4,66,28,37,0
52.1,0.9,85,26,35,0
77,47.6,56,25,41,0
76.3,72.3,67,27,42,0
51.9,97.3,32,29,33,0
75.8,33.6,74,30,43,0
47.7,7.9,65,30,34,0
83.4,8.3,84,30,33,0
78.7,98.8,58,29,43,0
45.3,60,34,30,42,0
83.9,41.5,35,30,39,0
46.4,57.7,76,29,36,0
53.5,48.1,75,25,38,0
82.8,50,40,26,43,0
91.8,17.3,74,29,34,0
57.1,90.5,69,27,39,0
80.4,36.7,34,25,34,0
46.3,74,31,29,32,0
78.5,79.5,76,30,40,0
84,49.4,76,25,33,0
45.9,92.9,80,27,41,0
83.3,53,32,27,38,0
56.8,10.5,74,25,40,0
94,19.8,64,27,34,0
84.7,24.7,33,27,43,0
52.4,88.5,38,29,38,0
47.2,73.6,70,30,42,0
78.9,69.1,40,28,33,0
82.8,90.7,70,28,34,0
49.8,75.4,66,28,34,0
93.8,29,73,26,41,0
53.4,82.9,30,27,33,0
82.1,27.9,76,28,42,0
75.7,53.7,39,28,39,0
54.6,48.5,82,30,36,0
81.6,89.7,70,26,39,0
45.8,8.3,78,27,35,0
47.4,0.8,62,30,40,0
55.5,14.7,80,26,42,0
77.3,69.1,70,26,41,0
83.6,1.9,40,29,35,0
77,81.5,69,27,38,0
47.1,65.3,74,28,37,0
52.1,48.6,89,27,33,0
80.4,47.3,55,30,33,0
83.9,85.7,55,30,41,0
53,22.3,61,29,34,0
54.4,32,85,27,33,0
51.8,27.3,82,28,34,0
45.8,82.9,37,29,39,0
46.9,37.1,89,25,43,0
77.8,41.8,78,25,32,0
51.9,17.1,66,29,42,0
52.7,85.9,32,27,40,0
52.7,66,66,26,39,0
50.6,80,40,28,37,0
51,95,66,30,37,0
51.3,37.9,88,25,36,0
82,21.2,30,28,42,0
57.6,31.6,89,26,37,0
77.9,68.1,32,27,38,0
72.1,1.5,90,27,40,0
79,37.7,65,26,36,0
51.1,75.4,40,26,36,0
77.9,96.1,74,30,42,0
53.9,90.1,37,30,35,0
57.5,87.2,74,27,32,0
51.6,79.5,40,26,42,0
81.7,72.8,34,29,39,0
76,4.6,31,28,40,0
83.6,68,33,26,43,0
78.7,54,35,26,34,0
79.5,37.4,33,29,32,0
46,92.1,35,25,36,0
45.4,67.6,36,27,39,0
78.5,95.6,33,30,37,0
50.1,7.2,66,26,41,0
78.3,98.6,31,28,38,0
83.4,96.5,38,28,37,0
83.3,71,38,30,33,0
54.2,80.7,30,25,42,0
94.6,35.1,65,25,32,0
51.4,14,80,27,42,0
45.4,11,90,30,39,0
49.2,78.1,31,27,37,0
91.1,20.7,71,30,38,0
50.9,86.4,40,25,37,0
82.6,2.1,75,29,33,0
84.7,27.8,32,30,33,0
47.7,62.9,35,28,42,0
51.1,10.1,71,28,37,0
92,38.1,77,28,34,0
46.7,7.1,61,27,36,0
82.2,57.2,52,26,42,0
77.4,69.5,79,27,42,0
76.5,79,34,26,40,0
45.4,56.7,36,27,37,0
51.8,31.8,75,28,38,0
50.6,72.1,40,25,40,0
92.4,13.3,71,29,34,0
78.2,29.7,39,28,43,0
83.6,29.4,36,30,32,0
78.4,48,34,27,43,0
49.2,87.5,37,25,35,0
94.8,13.7,88,30,33,0
84.2,63.4,31,29,38,0
78.4,69.3,60,27,33,0
91.2,10.2,81,25,33,0
47.2,64.1,35,27,37,0
75.2,91.4,67,25,35,0
45.1,50.9,30,28,34,0
52.2,22.2,66,29,37,0
81,86.6,32,30,37,0
48.6,56.5,74,28,34,0
89.3,36.8,64,28,40,0
78.7,86.2,40,26,39,0
47.1,12.6,76,30,38,0
48.3,41.4,31,25,38,0
80.8,65.1,74,27,36,0
75.7,20,35,27,38,0
82.2,24.1,32,25,32,0
93.6,17.1,86,27,32,0
54.4,25.2,83,26,40,0
81,37.3,32,30,37,0
46.1,57.9,31,25,32,0
76.4,55.7,40,25,34,0
54.7,0.4,68,25,34,0
56.7,26.4,74,28,36,0
52.9,72.3,32,30,38,0
57.1,94.9,75,27,32,0
79.6,98.6,79,29,39,0
55.5,60.4,60,29,37,0
49.3,40.8,72,26,41,0
83.7,12.7,87,30,43,0
55.2,95.9,85,29,32,0
82.6,98.1,37,26,43,0
47.6,80.1,39,27,35,0
76.5,33.1,72,27,32,0
54.5,37.4,62,27,35,0
84.6,19.3,36,30,39,0
82.6,6.4,35,26,33,0
76.7,72.5,31,30,32,0
54.5,4.9,66,25,36,0
80.9,96.7,38,28,41,0
47.2,70.5,36,29,40,0
83.5,33,38,28,36,0
77.3,30.6,78,29,37,0
47.8,67.3,36,30,37,0
52.8,35.4,60,27,39,0
49.4,92.8,36,27,37,0
76.8,65.5,33,26,37,0
87.5,12.5,72,27,35,0
47.8,54.4,38,25,38,0
49.6,30,68,26,36,0
88.4,36.6,81,29,33,0
75.7,47.4,30,29,39,0
82.7,49.4,76,25,40,0
79.6,98,38,30,34,0
79.6,34.1,36,26,37,0
79.5,82.9,77,30,34,0
75.3,69.9,67,26,41,0
75.9,42.6,30,29,33,0
80,15.5,38,29,35,0
82.6,67.7,30,25,40,0
76.6,71.3,80,25,33,0
47.1,92.1,38,30,33,0
49.6,69.3,33,30,43,0
77.6,89.3,72,25,37,0
50.6,93.8,35,25,42,0
78.1,92.3,40,25,33,0
75.4,23.8,62,26,35,0
53.3,55,66,29,41,0
78.2,38.6,31,28,35,0
77,15.5,34,25,43,0
84.8,90.4,32,25,32,0
56.8,2.7,77,28,40,0
78.3,44.2,37,25,38,0
76.4,40.1,72,28,32,0
83.9,71.1,34,28,43,0
58.3,34.3,80,30,43,0
82.9,2.9,37,29,41,0
76.1,37.8,37,29,38,0
90.4,16,81,27,40,0
77,18.6,40,30,35,0
57.6,95.1,70,26,33,0
51.6,32.3,80,29,41,0
94.1,32.3,64,26,37,0
82.5,35.8,30,26,36,0
55.6,72.7,70,26,41,0
92,19.7,80,27,43,0
80.7,57.8,32,28,32,0
78.7,89.1,62,27,36,0
51.2,77.8,78,26,33,0
54.2,51.2,32,28,35,0
49.8,95,39,27,40,0
54.5,77.3,39,29,35,0
78.1,14.5,37,25,41,0
81.9,38.9,33,28,39,0
79,98.5,52,25,38,0
48.4,12.3,84,28,35,0
57,10,65,25,35,0
81.7,56,52,30,42,0
46.2,64.1,78,28,42,0
79,24.4,60,26,35,0
45.6,78.7,40,25,35,0
56,52.7,75,27,36,0
79.2,8.9,35,28,33,0
89.7,27.7,73,26,33,0
84.1,29.7,77,25,32,0
81.4,86.1,70,28,42,0
79.4,37.2,36,26,36,0
52.3,42.1,36,28,43,0
49.9,36.3,61,29,33,0
45.3,86.7,37,27,32,0
84.7,66.2,33,26,33,0
94.1,30.7,68,25,36,0
76.5,6.3,38,29,40,0
80.9,7.9,35,25,43,0
82.4,14.1,74,26,32,0
76.3,63.3,73,25,41,0
55.2,44.1,69,29,35,0
81.8,39.8,72,25,40,0
83.3,59.4,31,29,42,0
51,49.5,69,30,43,0
77,1.1,35,30,36,0
57.2,22.9,85,29,35,0
76.9,14.7,36,28,33,0
82.4,43.1,57,29,43,0
46.2,93,77,30,37,0
76.4,51.2,50,30,34,0
46.1,69.1,86,29,38,0
52.4,89.8,32,27,33,0
81.5,37.3,79,25,40,0
88.9,5.5,86,26,42,0
82.5,69.8,73,26,32,0
76.6,19,81,28,37,0
81.5,18.9,33,27,34,0
82.5,21.3,37,25,34,0
53.3,25.2,75,25,36,0
47.5,52.5,36,25,34,0
75.7,83.2,37,29,37,0
49.9,57.5,63,30,36,0
83.9,50.6,32,30,43,0
75.2,23.5,40,28,35,0
53.3,84.5,75,28,43,0
83.1,37.4,40,26,39,0
76.1,85.2,78,25,35,0
53.3,6.6,69,28,39,0
86.9,29.7,67,29,38,0
90.8,33.1,90,25,38,0
50.8,81.9,38,27,36,0
79,17.7,89,25,35,0
53.8,62.4,83,29,38,0
80.5,28.7,40,25,36,0
52.8,11.6,89,30,36,0
82.9,45.2,67,30,33,0
58,25.1,86,30,33,0
50.7,21.1,81,26,42,0
72.9,12.2,61,30,32,0
72.4,16.3,85,25,33,0
75.4,26,35,29,36,0
77.6,47,38,28,41,0
77.9,70.9,59,25,37,0
50.3,79,35,30,40,0
82.9,42.1,56,28,41,0
47.6,90.5,31,28,42,0
52.6,22.3,82,27,34,0
82.5,37.9,34,25,33,0
81.3,0,74,30,32,0
79.3,23.8,34,26,34,0
48.2,75.1,36,27,37,0
77.9,4.8,35,29,40,0
45.1,73.4,33,29,35,0
58.4,37.6,70,27,38,0
46.9,30.9,81,25,37,0
82.8,64.9,34,30,32,0
57.1,78.1,74,29,42,0
77,60.9,36,26,35,0
83.7,94,33,26,39,0
76.6,54.1,68,30,35,0
57.6,88.6,90,25,36,0
81.5,72,65,25,35,0
77.5,77.3,73,25,39,0
82.4,23.3,39,30,42,0
52.3,39.6,60,28,34,0
54.8,53.1,30,29,39,0
77.6,54,32,26,39,0
53.3,93.4,31,30,36,0
84.9,23,70,26,33,0
78.1,78,35,26,33,0
53,94.5,64,29,35,0
51.7,44.4,39,27,42,0
48.5,28.9,73,29,33,0
53.3,99.5,39,29,41,0
79.6,70.3,39,27,36,0
82.9,35.2,39,29,38,0
84.6,90.9,73,25,43,0
46.6,28,84,25,38,0
83.6,30.6,90,26,40,0
51.2,42.9,75,26,38,0
50.6,59.6,76,30,41,0
83.1,65.7,30,26,32,0
74.2,24.4,81,30,43,0
47.7,90,38,25,39,0
53.5,14.9,80,27,32,0
57.6,59.1,70,25,32,0
91.8,28.8,66,30,35,0
83,8.5,38,30,43,0
89.4,21.6,76,29,39,0
75.4,72.4,78,29,33,0
81.7,33.5,34,26,42,0
79.4,25.2,79,26,32,0
51.4,97.3,33,25,32,0
80,61,32,27,37,0
80.9,37.1,32,28,35,0
57.9,79.4,80,29,40,0
58.2,92.8,66,25,40,0
51.1,91.3,35,29,35,0
58.2,65.7,79,28,42,0
78.3,10,37,29,42,0
55,15.4,74,26,33,0
79,36,81,27,41,0
83.5,10.1,33,25,37,0
57,77.6,82,30,32,0
78.6,76.5,65,25,39,0
83.9,43.5,33,25,34,0
50.2,94.9,89,25,33,0
81.6,25.1,35,25,41,0
51.3,26.4,78,30,38,0
48,54.7,36,27,42,0
56,88.4,82,28,32,0
45.1,78.6,40,30,38,0
47.7,66.9,33,28,40,0
91.8,8.8,61,28,38,0
53.6,47.1,36,30,36,0
46.8,22.4,61,28,39,0
82,41.1,35,26,36,0
50.6,88.5,80,26,40,0
76.4,58.6,52,25,33,0
79.6,57.5,55,29,42,0
79,44.5,51,27,36,0
54.3,92.8,35,29,33,0
76.9,29.5,30,27,32,0
46.9,68.9,34,26,33,0
82.3,5.4,60,27,32,0
75.8,63.4,31,28,37,0
88.9,34.8,78,26,42,0
78.3,94,40,30,32,0
70.8,27,86,29,35,0
75.3,89.1,39,28,42,0
52.3,89.9,68,30,39,0
77.2,61.9,69,30,32,0
82.4,15.3,39,28,32,0
83.6,50.6,51,27,33,0
82.9,52.5,40,29,35,0
81.4,9.4,72,29,38,0
54.9,33,74,27,37,0
81.6,51.4,39,25,32,0
71,31.3,60,29,32,0
78.1,42.5,34,29,32,0
83.7,68.3,51,25,36,0
83,46.8,32,29,32,0
52.8,51.4,40,30,38,0
56.5,92.4,87,26,34,0
76.2,6.8,37,26,34,0
54.4,55.1,39,30,38,0
83.7,43.5,73,30,38,0
82.4,48.8,33,26,38,0
45.4,86.1,40,26,33,0
75.4,75.1,61,27,39,0
49.7,70.8,64,26,39,0
45.3,91.4,31,25,35,0
83.3,95,79,27,36,0
54,54.3,38,25,33,0
52,76.2,61,29,33,0
81,67.5,32,27,32,0
90.1,23.8,71,26,41,0
82.2,17.9,30,29,34,0
49.6,53.4,84,28,33,0
58.2,44.4,74,28,37,0
85.6,21.6,83,30,41,0
50,16.6,83,29,38,0
46.2,37.2,77,28,39,0
47,30.2,86,30,43,0
83.5,16.6,38,28,37,0
52.7,22.8,60,25,35,0
50.4,74.8,33,25,43,0
51.5,35.4,71,28,40,0
54.7,58,37,29,33,0
75.4,99.1,32,25,32,0
47.1,96.8,79,29,37,0
55.8,43,76,26,37,0
49.2,68.5,40,26,33,0
80.2,57.7,34,25,35,0
47.8,54.6,67,30,40,0
80.1,22.1,35,28,36,0
57.8,34.2,72,25,32,0
84.8,8.1,39,28,33,0
57.3,21.7,70,27,41,0
79,52.1,71,25,36,0
80.6,23.6,35,29,41,0
79,18,40,25,38,0
49.1,60,36,30,32,0
78.6,7.8,32,25,37,0
81.2,74,67,30,43,0
79.2,66.1,40,25,40,0
76.1,50.9,61,28,38,0
53.9,79.9,39,29,33,0
54.8,50.8,76,28,34,0
49.8,60.4,38,25,42,0
79.2,35,38,28,42,0
50.4,86.5,37,30,35,0
84.1,58.6,54,29,40,0
53.3,50.5,40,28,32,0
78.1,51.1,58,25,39,0
75.8,24.4,32,25,42,0
78.8,44.2,62,28,36,0
84.7,10.4,87,30,37,0
78.9,44,34,26,40,0
47.5,51.5,78,26,41,0
81.2,75.7,38,26,32,0
80.4,33.6,31,27,43,0
75.6,85.2,51,30,36,0
48.6,83.4,86,26,34,0
48,92.6,37,28,34,0
88.2,8,66,27,41,0
81.7,5.2,34,28,40,0
77.6,41.9,69,28,36,0
49.8,73.1,38,27,38,0
78.1,24.1,37,27,35,0
52.4,47.3,65,29,32,0
49.6,92.4,37,26,36,0
52.4,17.3,81,25,33,0
84.3,86,35,30,34,0
52.4,67.2,36,28,34,0
78.6,30.2,37,26,36,0
86.6,36.8,61,29,37,0
80.1,15.7,77,26,35,0
57,11.5,71,25,42,0
55.5,52.8,79,30,32,0
48.7,95.4,81,25,40,0
78.7,69.7,38,29,42,0
49.1,87.2,60,29,35,0
79.7,28.1,32,30,40,0
75.1,23.3,30,25,42,0
77.5,51.4,36,29,41,0
47.9,78.1,36,30,38,0
57.4,18.2,64,27,32,0
91.3,36.9,77,30,42,0
47.6,18.1,65,30,34,0
52.2,1.6,81,30,37,0
78.2,45.6,37,28,33,0
82.9,97.5,37,25,36,0
45.3,46.5,35,26,41,0
83.8,95.6,60,27,34,0
51.9,92.5,82,25,38,0
53.9,82,81,26,40,0
80.9,62.1,57,27,33,0
86.9,39.6,88,25,41,0
50.2,69.7,82,28,35,0
73.9,39.7,87,30,40,0
51.6,50.9,32,28,36,0
50.5,68.5,84,27,36,0
78.9,76.1,35,26,37,0
50,6.5,78,27,37,0
82.6,28.7,33,27,40,0
81,73.3,58,25,38,0
84.8,37.8,37,28,40,0
51.9,51.7,88,27,32,0
52.6,87.2,68,26,43,0
54.6,75.2,88,28,42,0
84.1,83.9,33,30,43,0
55.1,59.9,69,27,32,0
47.7,79.4,34,29,35,0
80.6,54.5,37,27,41,0
51.2,76.6,79,28,33,0
54.4,23.4,84,27,39,0
47.2,85,61,29,40,0
51.9,65.5,35,27,38,0
50.4,20.6,64,26,32,0
78.3,79.7,37,29,42,0
78.5,16.9,86,29,32,0
57.1,65.5,80,28,34,0
82.1,59.6,65,26,34,0
76.7,45.1,52,25,43,0
47.9,42.1,33,27,42,0
83.8,7.3,35,28,36,0
84,25.9,40,29,41,0
51.8,4.9,83,28,43,0
77.4,53.6,52,30,36,0
84.9,27.7,87,25,32,0
81.5,61.4,52,29,41,0
78.8,74,34,26,35,0
77.2,70.9,32,28,33,0
80.9,11.7,35,27,36,0
75.8,31.6,85,27,34,0
55.5,72.4,69,30,40,0
78.1,4.4,70,28,40,0
51.8,79.2,90,26,33,0
79.7,93.4,71,30,35,0
82.4,80.2,53,30,32,0
75.5,56.2,71,30,35,0
47.3,54,36,26,34,0
56,11.9,90,29,37,0
85.4,25.6,70,29,42,0
77.4,21.1,33,29,35,0
52.7,92.9,32,30,39,0
48.7,34.2,63,28,37,0
82.7,57.2,38,27,38,0
84.3,30.8,34,30,35,0
84.4,38.8,36,30,37,0
52.7,79.8,30,26,34,0
51.5,60.9,89,29,36,0
78.4,82.5,64,27,34,0
49,73.7,35,29,41,0
47.2,63.4,36,28,36,0
82.7,18.9,61,26,35,0
56.5,6.7,68,28,41,0
84.8,98.5,37,30,33,0
84.6,41.8,64,29,43,0
54.6,17,85,29,38,0
83.5,43.8,39,29,43,0
45.8,23.2,70,26,33,0
82.9,21.2,73,25,38,0
49.1,85.5,34,29,39,0
75.3,59.5,79,29,35,0
79.8,6.6,34,30,35,0
79.1,12.1,32,28,35,0
83.3,97.2,50,29,43,0
82.7,50.6,60,26,39,0
83.5,35.5,34,30,36,0
46.4,9.5,62,28,42,0
53,30,68,30,42,0
81.1,21.2,32,25,39,0
80.8,68.6,59,30,32,0
82.3,3.4,80,28,37,0
48.9,11,65,28,36,0
82,41.5,32,27,35,0
79.4,80.5,62,26,36,0
49.7,2.2,65,27,34,0
51.5,55.8,30,25,32,0
82,72.5,37,25,39,0
75.8,62.4,70,28,43,0
52.7,61.5,36,26,37,0
84.6,50.7,39,29,43,0
91.1,9.3,69,30,36,0
47.8,61.3,38,25,42,0
46.9,90.8,40,25,42,0
79.8,48.7,76,27,41,0
77.9,94.6,37,25,36,0
82.6,71.4,38,29,34,0
45.4,16.4,66,30,37,0
84.5,23.6,35,26,43,0
81.2,8.2,31,26,32,0
45.3,63.4,39,30,37,0
80.7,37.3,32,25,43,0
78.1,54.8,39,29,34,0
78.6,6.2,75,25,37,0
54.7,1.7,73,26,39,0
50.9,74.4,64,30,38,0
84.5,14,81,28,33,0
80,73,33,25,36,0
52.2,70.1,60,27,40,0
71.9,30.4,71,30,32,0
49.5,11.1,68,26,41,0
88.3,23.5,85,29,33,0
79.5,65.9,60,30,32,0
84.6,8,37,29,33,0
84.3,5.2,72,30,38,0
78.3,27.8,32,29,35,0
54.5,28,79,30,37,0
58.1,56.8,72,25,33,0
78.7,32,33,28,36,0
79.2,30.3,33,28,42,0
80.1,54.3,62,28,32,0
87.4,23.3,76,25,34,0
52.9,70.1,80,29,34,0
51.7,40.6,38,27,42,0
75.2,92,39,25,33,0
49.9,19,82,29,36,0
78.7,93.4,36,27,42,0
53.6,40.1,36,29,39,0
80.1,19.5,36,28,35,0
91.6,34.7,67,26,34,0
49.9,98.5,60,30,42,0
48.2,59.1,33,25,36,0
56.7,49.7,89,27,42,0
77.9,57.4,74,26,42,0
53.7,34.6,64,28,41,0
78.3,8.9,63,30,37,0
79.8,11,70,28,43,0
82.7,81.7,80,25,34,0
81.6,63.2,76,26,42,0
51.2,0.7,79,27,36,0
85.1,14.4,68,25,41,0
52.7,33,80,28,40,0
75.8,83.9,32,27,39,0
48.9,89.1,35,30,34,0
81.2,65.8,68,30,35,0
78.8,37.7,80,28,33,0
82.5,23.8,83,25,41,0
77.7,26,36,29,43,0
50.2,62.4,34,28,38,0
48.8,7.9,76,29,38,0
51,91.9,40,25,40,0
54.5,76.9,34,30,36,0
45.2,66.4,36,25,38,0
81.9,60.3,61,30,42,0
45.7,62.1,89,30,37,0
82.7,42.5,36,30,32,0
84.2,61.8,32,29,42,0
51.4,76.4,30,28,38,0
45.7,59.1,73,26,38,0
78.8,42.8,40,28,36,0
76.6,13.5,36,27,36,0
82.9,99.5,40,29,34,0
82.2,70.9,53,27,38,0
50.2,50.9,81,25,43,0
45.4,44.5,33,29,32,0
57.2,48.9,76,30,33,0
52.9,9.8,86,25,42,0
53.1,42.6,40,30,39,0
45.1,43.4,85,30,42,0
77.8,30.6,31,29,39,0
80.6,2.2,37,27,41,0
47.5,99.9,79,27,36,0
46,57.6,64,28,38,0
77.3,43.2,61,25,39,0
75.7,95.9,66,26,41,0
76.9,60.5,50,30,40,0
53.1,3.2,81,28,41,0
50.7,42.1,40,26,43,0
75.6,14.8,32,25,43,0
56.4,46.6,83,27,41,0
79.6,7.2,31,30,32,0
81.9,18.9,40,28,34,0
81.2,100,31,28,40,0
48.6,83.4,40,29,32,0
83.4,45.7,50,25,36,0
49.1,63.2,36,25,35,0
53.1,96.9,82,26,35,0
53.3,52.2,35,28,38,0
79.8,66.4,34,29,35,0
45.2,61,37,30,41,0
83.5,10.4,79,29,42,0
81.5,82.7,52,28,35,0
78.3,7.4,72,28,38,0
49,70.2,84,27,32,0
45.1,91,83,26,41,0
56.3,60.8,81,25,33,0
